TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422595726	090223	SPEQ	LKOH	5146.3000000000	860	0.00	0.00	4425818.00
003422595727	090223	SPEQ	LKOH	5146.3000000000	40	0.00	0.00	205852.00
003422595728	090223	SPEQ	LKOH	5146.3000000000	200	0.00	0.00	1029260.00
003422595729	090223	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595730	090223	SPEQ	LKOH	5146.3000000000	100	0.00	0.00	514630.00
003422595731	090223	SPEQ	LKOH	5146.3000000000	10000	0.00	0.00	51463000.00
003422595732	090223	SPEQ	LKOH	5146.3000000000	100	0.00	0.00	514630.00
003422595733	090223	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595734	090223	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595735	090223	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595736	090223	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595737	090223	SPEQ	LKOH	5146.3000000000	400	0.00	0.00	2058520.00
003422595738	090223	SPEQ	LKOH	5146.3000000000	40	0.00	0.00	205852.00
003422595739	090223	SPEQ	LKOH	5146.3000000000	150	0.00	0.00	771945.00
003422595740	090223	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595741	090223	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595742	090223	SPEQ	LKOH	5146.3000000000	200	0.00	0.00	1029260.00
003422595743	090223	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595744	090223	SPEQ	LKOH	5146.3000000000	11480	0.00	0.00	59079524.00
003422595745	090223	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595746	090223	SPEQ	LKOH	5146.3000000000	100	0.00	0.00	514630.00
003422595747	090223	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595748	090224	SPEQ	LKOH	5146.3000000000	670	0.00	0.00	3448021.00
003422595749	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595750	090224	SPEQ	LKOH	5146.3000000000	70	0.00	0.00	360241.00
003422595751	090224	SPEQ	LKOH	5146.3000000000	5520	0.00	0.00	28407576.00
003422595752	090224	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595753	090224	SPEQ	LKOH	5146.3000000000	35150	0.00	0.00	180892445.00
003422595754	090224	SPEQ	LKOH	5146.3000000000	190	0.00	0.00	977797.00
003422595755	090224	SPEQ	LKOH	5146.3000000000	20240	0.00	0.00	104161112.00
003422595756	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595757	090224	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595758	090224	SPEQ	LKOH	5146.3000000000	3430	0.00	0.00	17651809.00
003422595759	090224	SPEQ	LKOH	5146.3000000000	6590	0.00	0.00	33914117.00
003422595760	090224	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595761	090224	SPEQ	LKOH	5146.3000000000	110	0.00	0.00	566093.00
003422595762	090224	SPEQ	LKOH	5146.3000000000	40	0.00	0.00	205852.00
003422595763	090224	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595764	090224	SPEQ	LKOH	5146.3000000000	40	0.00	0.00	205852.00
003422595765	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595766	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595767	090224	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595768	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595769	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595770	090224	SPEQ	LKOH	5146.3000000000	200	0.00	0.00	1029260.00
003422595771	090224	SPEQ	LKOH	5146.3000000000	1160	0.00	0.00	5969708.00
003422595772	090224	SPEQ	LKOH	5146.3000000000	80	0.00	0.00	411704.00
003422595773	090224	SPEQ	LKOH	5146.3000000000	200	0.00	0.00	1029260.00
003422595774	090224	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595775	090224	SPEQ	LKOH	5146.3000000000	120	0.00	0.00	617556.00
003422595776	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595777	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595778	090224	SPEQ	LKOH	5146.3000000000	370	0.00	0.00	1904131.00
003422595779	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595780	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595781	090224	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595782	090224	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595783	090225	SPEQ	LKOH	5146.3000000000	180	0.00	0.00	926334.00
003422595784	090225	SPEQ	LKOH	5146.3000000000	120	0.00	0.00	617556.00
003422595785	090225	SPEQ	LKOH	5146.3000000000	30	0.00	0.00	154389.00
003422595786	090225	SPEQ	LKOH	5146.3000000000	100	0.00	0.00	514630.00
003422595787	090225	SPEQ	LKOH	5146.3000000000	300	0.00	0.00	1543890.00
003422595788	090225	SPEQ	LKOH	5146.3000000000	80	0.00	0.00	411704.00
003422595789	090225	SPEQ	LKOH	5146.3000000000	300	0.00	0.00	1543890.00
003422595790	090225	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595791	090225	SPEQ	LKOH	5146.3000000000	30	0.00	0.00	154389.00
003422595792	090225	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595793	090225	SPEQ	LKOH	5146.3000000000	30	0.00	0.00	154389.00
003422595794	090225	SPEQ	LKOH	5146.3000000000	380	0.00	0.00	1955594.00
003422595795	090225	SPEQ	LKOH	5146.3000000000	30	0.00	0.00	154389.00
003422595796	090225	SPEQ	LKOH	5146.3000000000	350	0.00	0.00	1801205.00
003422595797	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595798	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595799	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595800	090225	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595801	090225	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595802	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595803	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595804	090225	SPEQ	LKOH	5146.3000000000	50	0.00	0.00	257315.00
003422595805	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595806	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595807	090225	SPEQ	LKOH	5146.3000000000	10	0.00	0.00	51463.00
003422595808	090225	SPEQ	LKOH	5146.3000000000	20	0.00	0.00	102926.00
003422595809	090225	SPEQ	LKOH	5146.3000000000	23970	0.00	0.00	123356811.00
003422595810	090225	SPEQ	LKOH	5146.3000000000	7290	0.00	0.00	37516527.00
003422595811	090225	SPEQ	LKOH	5146.3000000000	18760	0.00	0.00	96544588.00
003422595812	090225	SPEQ	GMKN	23478.2000000000	50	0.00	0.00	1173910.00
003422595813	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595814	090225	SPEQ	GMKN	23478.2000000000	2500	0.00	0.00	58695500.00
003422595815	090225	SPEQ	GMKN	23478.2000000000	250	0.00	0.00	5869550.00
003422595816	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595817	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595818	090225	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595819	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595820	090225	SPEQ	GMKN	23478.2000000000	30	0.00	0.00	704346.00
003422595821	090225	SPEQ	GMKN	23478.2000000000	22180	0.00	0.00	520746476.00
003422595822	090225	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595823	090225	SPEQ	GMKN	23478.2000000000	50	0.00	0.00	1173910.00
003422595824	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595825	090225	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595826	090225	SPEQ	GMKN	23478.2000000000	30	0.00	0.00	704346.00
003422595827	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595828	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595829	090225	SPEQ	GMKN	23478.2000000000	3510	0.00	0.00	82408482.00
003422595830	090225	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595831	090226	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595832	090226	SPEQ	GMKN	23478.2000000000	140	0.00	0.00	3286948.00
003422595833	090226	SPEQ	GMKN	23478.2000000000	40	0.00	0.00	939128.00
003422595834	090226	SPEQ	GMKN	23478.2000000000	3450	0.00	0.00	80999790.00
003422595835	090226	SPEQ	GMKN	23478.2000000000	890	0.00	0.00	20895598.00
003422595836	090226	SPEQ	GMKN	23478.2000000000	40	0.00	0.00	939128.00
003422595837	090226	SPEQ	GMKN	23478.2000000000	230	0.00	0.00	5399986.00
003422595838	090226	SPEQ	GMKN	23478.2000000000	23740	0.00	0.00	557372468.00
003422595839	090226	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595840	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595841	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595842	090226	SPEQ	GMKN	23478.2000000000	400	0.00	0.00	9391280.00
003422595843	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595844	090226	SPEQ	GMKN	23478.2000000000	1850	0.00	0.00	43434670.00
003422595845	090226	SPEQ	GMKN	23478.2000000000	210	0.00	0.00	4930422.00
003422595846	090226	SPEQ	GMKN	23478.2000000000	1260	0.00	0.00	29582532.00
003422595847	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595848	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595849	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595850	090226	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595851	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595852	090226	SPEQ	GMKN	23478.2000000000	70	0.00	0.00	1643474.00
003422595853	090226	SPEQ	GMKN	23478.2000000000	20	0.00	0.00	469564.00
003422595854	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595855	090226	SPEQ	GMKN	23478.2000000000	210	0.00	0.00	4930422.00
003422595856	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595857	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595858	090226	SPEQ	GMKN	23478.2000000000	80	0.00	0.00	1878256.00
003422595859	090226	SPEQ	GMKN	23478.2000000000	100	0.00	0.00	2347820.00
003422595860	090226	SPEQ	GMKN	23478.2000000000	30	0.00	0.00	704346.00
003422595861	090226	SPEQ	GMKN	23478.2000000000	650	0.00	0.00	15260830.00
003422595862	090226	SPEQ	GMKN	23478.2000000000	6420	0.00	0.00	150730044.00
003422595863	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595864	090226	SPEQ	GMKN	23478.2000000000	28470	0.00	0.00	668424354.00
003422595865	090226	SPEQ	GMKN	23478.2000000000	700	0.00	0.00	16434740.00
003422595866	090226	SPEQ	GMKN	23478.2000000000	80	0.00	0.00	1878256.00
003422595867	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595868	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595869	090226	SPEQ	GMKN	23478.2000000000	10	0.00	0.00	234782.00
003422595870	090226	SPEQ	ROSN	442.0000000000	400	0.00	0.00	176800.00
003422595871	090226	SPEQ	ROSN	442.0000000000	700	0.00	0.00	309400.00
003422595872	090226	SPEQ	ROSN	442.0000000000	1300	0.00	0.00	574600.00
003422595873	090226	SPEQ	ROSN	442.0000000000	1000	0.00	0.00	442000.00
003422595874	090226	SPEQ	ROSN	442.0000000000	2400	0.00	0.00	1060800.00
003422595875	090226	SPEQ	ROSN	442.0000000000	200	0.00	0.00	88400.00
003422595876	090226	SPEQ	ROSN	442.0000000000	600	0.00	0.00	265200.00
003422595877	090226	SPEQ	ROSN	442.0000000000	1700	0.00	0.00	751400.00
003422595878	090226	SPEQ	ROSN	442.0000000000	200	0.00	0.00	88400.00
003422595879	090226	SPEQ	ROSN	442.0000000000	300	0.00	0.00	132600.00
003422595880	090226	SPEQ	ROSN	442.0000000000	3200	0.00	0.00	1414400.00
003422595881	090226	SPEQ	ROSN	442.0000000000	24000	0.00	0.00	10608000.00
003422595882	090226	SPEQ	ROSN	442.0000000000	600	0.00	0.00	265200.00
003422595883	090226	SPEQ	ROSN	442.0000000000	71100	0.00	0.00	31426200.00
003422595884	090226	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595885	090226	SPEQ	ROSN	442.0000000000	2300	0.00	0.00	1016600.00
003422595886	090227	SPEQ	ROSN	442.0000000000	2000	0.00	0.00	884000.00
003422595887	090227	SPEQ	ROSN	442.0000000000	3000	0.00	0.00	1326000.00
003422595888	090227	SPEQ	ROSN	442.0000000000	15200	0.00	0.00	6718400.00
003422595889	090227	SPEQ	ROSN	442.0000000000	23600	0.00	0.00	10431200.00
003422595890	090227	SPEQ	ROSN	442.0000000000	900	0.00	0.00	397800.00
003422595891	090227	SPEQ	ROSN	442.0000000000	38200	0.00	0.00	16884400.00
003422595892	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595893	090227	SPEQ	ROSN	442.0000000000	415500	0.00	0.00	183651000.00
003422595894	090227	SPEQ	ROSN	442.0000000000	62100	0.00	0.00	27448200.00
003422595895	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595896	090227	SPEQ	ROSN	442.0000000000	500	0.00	0.00	221000.00
003422595897	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595898	090227	SPEQ	ROSN	442.0000000000	200	0.00	0.00	88400.00
003422595899	090227	SPEQ	ROSN	442.0000000000	1700	0.00	0.00	751400.00
003422595900	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595901	090227	SPEQ	ROSN	442.0000000000	300	0.00	0.00	132600.00
003422595902	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595903	090227	SPEQ	ROSN	442.0000000000	2500	0.00	0.00	1105000.00
003422595904	090227	SPEQ	ROSN	442.0000000000	100	0.00	0.00	44200.00
003422595905	090227	SPEQ	ROSN	442.0000000000	600	0.00	0.00	265200.00
003422595906	090227	SPEQ	ROSN	442.0000000000	300	0.00	0.00	132600.00
003422595907	090227	SPEQ	ROSN	442.0000000000	3800	0.00	0.00	1679600.00
003422595908	090227	SPEQ	ROSN	442.0000000000	4900	0.00	0.00	2165800.00
003422595909	090227	SPEQ	ROSN	442.0000000000	230800	0.00	0.00	102013600.00
003422595910	090227	SPEQ	ROSN	442.0000000000	44700	0.00	0.00	19757400.00
003422595911	090227	SPEQ	ROSN	442.0000000000	300	0.00	0.00	132600.00
003422595912	090227	SPEQ	MTSS	322.9900000000	100	0.00	0.00	32299.00
003422595913	090227	SPEQ	MTSS	322.9900000000	9300	0.00	0.00	3003807.00
003422595914	090227	SPEQ	MTSS	322.9900000000	100	0.00	0.00	32299.00
003422595915	090227	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595916	090227	SPEQ	MTSS	322.9900000000	8600	0.00	0.00	2777714.00
003422595917	090227	SPEQ	MTSS	322.9900000000	400	0.00	0.00	129196.00
003422595918	090227	SPEQ	MTSS	322.9900000000	100	0.00	0.00	32299.00
003422595919	090227	SPEQ	MTSS	322.9900000000	86200	0.00	0.00	27841738.00
003422595920	090227	SPEQ	MTSS	322.9900000000	400	0.00	0.00	129196.00
003422595921	090227	SPEQ	MTSS	322.9900000000	600	0.00	0.00	193794.00
003422595922	090227	SPEQ	MTSS	322.9900000000	431200	0.00	0.00	139273288.00
003422595923	090227	SPEQ	MTSS	322.9900000000	1400	0.00	0.00	452186.00
003422595924	090228	SPEQ	MTSS	322.9900000000	1000	0.00	0.00	322990.00
003422595925	090228	SPEQ	MTSS	322.9900000000	2000	0.00	0.00	645980.00
003422595926	090228	SPEQ	MTSS	322.9900000000	5900	0.00	0.00	1905641.00
003422595927	090228	SPEQ	MTSS	322.9900000000	100	0.00	0.00	32299.00
003422595928	090228	SPEQ	MTSS	322.9900000000	1000	0.00	0.00	322990.00
003422595929	090228	SPEQ	MTSS	322.9900000000	3300	0.00	0.00	1065867.00
003422595930	090228	SPEQ	MTSS	322.9900000000	400	0.00	0.00	129196.00
003422595931	090228	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595932	090228	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595933	090228	SPEQ	MTSS	322.9900000000	1000	0.00	0.00	322990.00
003422595934	090228	SPEQ	MTSS	322.9900000000	400	0.00	0.00	129196.00
003422595935	090228	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595936	090228	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595937	090228	SPEQ	MTSS	322.9900000000	500	0.00	0.00	161495.00
003422595938	090228	SPEQ	MTSS	322.9900000000	100	0.00	0.00	32299.00
003422595939	090228	SPEQ	MTSS	322.9900000000	2200	0.00	0.00	710578.00
003422595940	090228	SPEQ	MTSS	322.9900000000	1000	0.00	0.00	322990.00
003422595941	090228	SPEQ	MTSS	322.9900000000	300	0.00	0.00	96897.00
003422595942	090228	SPEQ	MTSS	322.9900000000	200	0.00	0.00	64598.00
003422595943	090228	SPEQ	MTSS	322.9900000000	300	0.00	0.00	96897.00
003422595944	090228	SPEQ	MTSS	322.9900000000	432900	0.00	0.00	139822371.00
003422595945	090228	SPEQ	MTSS	322.9900000000	400	0.00	0.00	129196.00
003422595946	090228	SPEQ	MTSS	322.9900000000	300	0.00	0.00	96897.00
003422595947	090228	SPEQ	MTSS	322.9900000000	17700	0.00	0.00	5716923.00
003422595948	090228	SPEQ	MTSS	322.9900000000	21900	0.00	0.00	7073481.00
003422595949	090228	SPEQ	MTSS	322.9900000000	4900	0.00	0.00	1582651.00
003422595950	090228	SPEQ	MTSS	322.9900000000	3000	0.00	0.00	968970.00
003422595951	090228	SPEQ	MTSS	322.9900000000	1400	0.00	0.00	452186.00
003422595952	090228	SPEQ	NVTK	1191.7200000000	200	0.00	0.00	238344.00
003422595953	090228	SPEQ	NVTK	1191.7200000000	1000	0.00	0.00	1191720.00
003422595954	090228	SPEQ	NVTK	1191.7200000000	400	0.00	0.00	476688.00
003422595955	090228	SPEQ	NVTK	1191.7200000000	4600	0.00	0.00	5481912.00
003422595956	090228	SPEQ	NVTK	1191.7200000000	7800	0.00	0.00	9295416.00
003422595957	090228	SPEQ	NVTK	1191.7200000000	300	0.00	0.00	357516.00
003422595958	090228	SPEQ	NVTK	1191.7200000000	200	0.00	0.00	238344.00
003422595959	090228	SPEQ	NVTK	1191.7200000000	18500	0.00	0.00	22046820.00
003422595960	090228	SPEQ	NVTK	1191.7200000000	100	0.00	0.00	119172.00
003422595961	090228	SPEQ	NVTK	1191.7200000000	500	0.00	0.00	595860.00
003422595962	090228	SPEQ	NVTK	1191.7200000000	6500	0.00	0.00	7746180.00
003422595963	090228	SPEQ	NVTK	1191.7200000000	1300	0.00	0.00	1549236.00
003422595964	090228	SPEQ	TRNFP	141944.0000000000	4	0.00	0.00	567776.00
003422595965	090228	SPEQ	TRNFP	141944.0000000000	3	0.00	0.00	425832.00
003422595966	090228	SPEQ	TRNFP	141944.0000000000	6	0.00	0.00	851664.00
003422595967	090228	SPEQ	TRNFP	141944.0000000000	3	0.00	0.00	425832.00
003422595968	090228	SPEQ	TRNFP	141944.0000000000	2	0.00	0.00	283888.00
003422595969	090228	SPEQ	TRNFP	141944.0000000000	1	0.00	0.00	141944.00
003422595970	090229	SPEQ	TRNFP	141944.0000000000	56	0.00	0.00	7948864.00
003422595971	090229	SPEQ	TRNFP	141944.0000000000	1	0.00	0.00	141944.00
003422595972	090229	SPEQ	TRNFP	141944.0000000000	1	0.00	0.00	141944.00
003422595973	090229	SPEQ	TRNFP	141944.0000000000	1	0.00	0.00	141944.00
003422595974	090229	SPEQ	TRNFP	141944.0000000000	45	0.00	0.00	6387480.00
003422595975	090229	SPEQ	TRNFP	141944.0000000000	5	0.00	0.00	709720.00
003422595976	090229	SPEQ	VTBR	0.0381900000	1000000	0.00	0.00	38190.00
003422595977	090229	SPEQ	VTBR	0.0381900000	1000000	0.00	0.00	38190.00
003422595978	090229	SPEQ	VTBR	0.0381900000	900000	0.00	0.00	34371.00
003422595979	090229	SPEQ	VTBR	0.0381900000	200000	0.00	0.00	7638.00
003422595980	090229	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422595981	090229	SPEQ	VTBR	0.0381900000	7600000	0.00	0.00	290244.00
003422595982	090229	SPEQ	VTBR	0.0381900000	500000	0.00	0.00	19095.00
003422595983	090229	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422595984	090229	SPEQ	VTBR	0.0381900000	1000000	0.00	0.00	38190.00
003422595985	090229	SPEQ	VTBR	0.0381900000	800000	0.00	0.00	30552.00
003422595986	090229	SPEQ	VTBR	0.0381900000	1400000	0.00	0.00	53466.00
003422595987	090229	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422595988	090229	SPEQ	VTBR	0.0381900000	900000	0.00	0.00	34371.00
003422595989	090229	SPEQ	VTBR	0.0381900000	4000000	0.00	0.00	152760.00
003422595990	090229	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422595991	090229	SPEQ	VTBR	0.0381900000	21000000	0.00	0.00	801990.00
003422595992	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595993	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595994	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595995	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595996	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595997	090229	SPEQ	VTBR	0.0381900000	1200000	0.00	0.00	45828.00
003422595998	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422595999	090229	SPEQ	VTBR	0.0381900000	5500000	0.00	0.00	210045.00
003422596000	090229	SPEQ	VTBR	0.0381900000	700000	0.00	0.00	26733.00
003422596001	090229	SPEQ	VTBR	0.0381900000	100000000	0.00	0.00	3819000.00
003422596002	090229	SPEQ	VTBR	0.0381900000	4000000	0.00	0.00	152760.00
003422596003	090229	SPEQ	VTBR	0.0381900000	1100000	0.00	0.00	42009.00
003422596004	090229	SPEQ	VTBR	0.0381900000	400000	0.00	0.00	15276.00
003422596005	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596006	090229	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422596007	090229	SPEQ	VTBR	0.0381900000	261700000	0.00	0.00	9994323.00
003422596008	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596009	090229	SPEQ	VTBR	0.0381900000	400000	0.00	0.00	15276.00
003422596010	090229	SPEQ	VTBR	0.0381900000	5400000	0.00	0.00	206226.00
003422596011	090229	SPEQ	VTBR	0.0381900000	283400000	0.00	0.00	10823046.00
003422596012	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596013	090229	SPEQ	VTBR	0.0381900000	1700000	0.00	0.00	64923.00
003422596014	090229	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596015	090229	SPEQ	VTBR	0.0381900000	200000	0.00	0.00	7638.00
003422596016	090229	SPEQ	VTBR	0.0381900000	600000	0.00	0.00	22914.00
003422596017	090229	SPEQ	VTBR	0.0381900000	200000	0.00	0.00	7638.00
003422596018	090229	SPEQ	VTBR	0.0381900000	8600000	0.00	0.00	328434.00
003422596019	090230	SPEQ	VTBR	0.0381900000	500000	0.00	0.00	19095.00
003422596020	090230	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596021	090230	SPEQ	VTBR	0.0381900000	200000	0.00	0.00	7638.00
003422596022	090230	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596023	090230	SPEQ	VTBR	0.0381900000	100000	0.00	0.00	3819.00
003422596024	090230	SPEQ	VTBR	0.0381900000	300000	0.00	0.00	11457.00
003422596025	090230	SPEQ	VTBR	0.0381900000	2500000	0.00	0.00	95475.00
003422596026	090230	SPEQ	VTBR	0.0381900000	586300000	0.00	0.00	22390797.00
